Nº de serie,Tipo,Clasificación,Tipo de ubicación,Descripción,Tipo de ubicación,Lugar asociado,Ubicación: Calle,Ubicación: Altura,Ubicación: Letra,Ubicación: Bis,Ubicación: Intersección,Ubicación: Coordenada X,Ubicación: Coordenada Y,Responsable,Dirección,Secretaría,Estado,ID,Fecha alta,Fecha baja,Archivo imagen,
774000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,JACARANDA,7740,,,,5431841.26869565248,6357844.44043478277,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178652,29-10-2019,,,
772000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,JACARANDA,7720,,,,5431885.99043478258,6357846.06652173959,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178651,29-10-2019,,,
769000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,JACARANDA,7690,,,,5431944.65500000026,6357848.27333333343,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178650,29-10-2019,,,
768000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,JACARANDA,7680,,,,5431967.67375000007,6357849.2025000006,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178649,29-10-2019,,,
766000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,JACARANDA,7660,,,,5432013.7112499997,6357851.06083333399,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178648,29-10-2019,,,
765000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,JACARANDA,7650,,,,5432036.73000000045,6357851.99000000022,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178647,29-10-2019,,,
764000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,JACARANDA,7640,,,,5432059.74875000026,6357852.91916666646,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178646,29-10-2019,,,
762000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,JACARANDA,7620,,,,5432105.78624999989,6357854.77749999985,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178645,29-10-2019,,,
761000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,JACARANDA,7610,,,,5432128.8049999997,6357855.70666666701,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178644,29-10-2019,,,
428000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4280,,,,5435419.3831249997,6363085.265625,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178643,29-10-2019,,,
426000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4260,,,,5435426.06437500007,6363059.23854166642,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178642,29-10-2019,,,
424000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4240,,,,5435432.74562500045,6363033.21145833377,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178641,29-10-2019,,,
422000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4220,,,,5435439.42687500082,6363007.18437500019,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178636,29-10-2019,,,
418000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4180,,,,5435451.75312500075,6362960.16312499996,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178635,29-10-2019,,,
416000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4160,,,,5435458.76770833414,6362933.94437499996,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178634,29-10-2019,,,
414000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4140,,,,5435465.7822916666,6362907.72562499996,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178633,29-10-2019,,,
412000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4120,,,,5435472.796875,6362881.50687499996,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178632,29-10-2019,,,
409000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4090,,,,5435481.90416666679,6362847.4299999997,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178631,29-10-2019,,,
406000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4060,,,,5435492.38229166716,6362808.12999999989,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178630,29-10-2019,,,
404000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4040,,,,5435499.36770833284,6362781.93000000063,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178629,29-10-2019,,,
401000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,4010,,,,5435509.84583333321,6362742.63000000082,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178628,29-10-2019,,,
399000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,3990,,,,5435515.39250000007,6362721.71666666679,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178627,29-10-2019,,,
396000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,3960,,,,5435525.71437499952,6362682.59166666679,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178626,29-10-2019,,,
394000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,3940,,,,5435532.59562500007,6362656.50833333377,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178625,29-10-2019,,,
391000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,3910,,,,5435542.91749999952,6362617.38333333377,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178624,29-10-2019,,,
389000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,3890,,,,5435548.4450000003,6362596.45166666713,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178623,29-10-2019,,,
386000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,3860,,,,5435558.8512500003,6362557.08291666675,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178622,29-10-2019,,,
384000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,3840,,,,5435565.78874999937,6362530.83708333317,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178621,29-10-2019,,,
381000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ITURRASPE DR. JOSE BERNARD,3810,,,,5435576.19499999937,6362491.4683333328,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178620,29-10-2019,,,
191500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1915,,,,5433717.13666666672,6361762.05666666664,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178619,29-10-2019,,,
188000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1880,,,,5433764.8275000006,6361764.38874999993,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178618,29-10-2019,,,
186000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1860,,,,5433786.36916666664,6361765.4762500003,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178617,29-10-2019,,,
184000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1840,,,,5433807.91083333362,6361766.56374999974,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178616,29-10-2019,,,
182000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1820,,,,5433829.45249999966,6361767.65125000011,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178615,29-10-2019,,,
178000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1780,,,,5433867.91624999978,6361769.4924999997,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178614,29-10-2019,,,
176000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1760,,,,5433889.11208333354,6361770.45083333366,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178613,29-10-2019,,,
174000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1740,,,,5433910.30791666638,6361771.40916666668,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178612,29-10-2019,,,
172000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1720,,,,5433931.50375000015,6361772.36750000063,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178611,29-10-2019,,,
169500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1695,,,,5433954.77061224543,6361773.43612244911,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178610,29-10-2019,,,
166500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1665,,,,5433986.20020408183,6361774.98204081692,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178609,29-10-2019,,,
163500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1635,,,,5434017.62979591824,6361776.52795918379,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178608,29-10-2019,,,
160500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,YRIGOYEN HIPOLITO,1605,,,,5434049.05938775465,6361778.07387755159,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178607,29-10-2019,,,
419000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,4190,,,,5435322.70166666619,6362939.82583333366,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178606,29-10-2019,,,
416000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,4160,,,,5435333.09541666694,6362900.5852083331,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178605,29-10-2019,,,
414000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,4140,,,,5435340.02458333317,6362874.42479166668,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178604,29-10-2019,,,
411000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,4110,,,,5435350.41833333392,6362835.18416666612,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178603,29-10-2019,,,
409000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,4090,,,,5435355.97833333351,6362814.22750000004,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178602,29-10-2019,,,
406000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,4060,,,,5435366.43458333332,6362774.88062499929,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178601,29-10-2019,,,
404000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,4040,,,,5435373.40541666746,6362748.64937500004,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178600,29-10-2019,,,
401000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,4010,,,,5435383.86166666728,6362709.30249999929,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178599,29-10-2019,,,
399000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3990,,,,5435389.43250000011,6362688.38999999966,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178598,29-10-2019,,,
396000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3960,,,,5435399.8668750003,6362649.31499999948,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178597,29-10-2019,,,
394000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3940,,,,5435406.82312500011,6362623.26499999966,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178596,29-10-2019,,,
391000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3910,,,,5435417.2575000003,6362584.18999999948,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178595,29-10-2019,,,
389000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3890,,,,5435422.78749999963,6362563.30083333328,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178594,29-10-2019,,,
386000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3860,,,,5435433.09062500019,6362524.04145833291,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178593,29-10-2019,,,
384000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3840,,,,5435439.95937499963,6362497.86854166631,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178592,29-10-2019,,,
381000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3810,,,,5435450.26250000019,6362458.60916666593,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178591,29-10-2019,,,
378000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3780,,,,5435459.28374999948,6362424.52625000011,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178590,29-10-2019,,,
376000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3760,,,,5435466.25458333269,6362398.2887500003,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178589,29-10-2019,,,
374000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3740,,,,5435473.22541666683,6362372.05124999955,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178588,29-10-2019,,,
372000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3720,,,,5435480.19625000004,6362345.81374999974,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178587,29-10-2019,,,
369000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3690,,,,5435489.39083333313,6362311.40249999985,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178586,29-10-2019,,,
367000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3670,,,,5435496.69291666616,6362284.40875000041,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178585,29-10-2019,,,
365000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3650,,,,5435503.99499999918,6362257.41500000004,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178584,29-10-2019,,,
363000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3630,,,,5435511.29708333313,6362230.42124999966,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178583,29-10-2019,,,
361000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRIARTE GRAL.TOMAS DE,3610,,,,5435518.59916666616,6362203.42750000022,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178582,29-10-2019,,,
468000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4680,,,,5431650.04375000019,6363120.34687499981,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178577,29-10-2019,,,
466000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4660,,,,5431651.5145833334,6363094.56562499981,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178576,29-10-2019,,,
464000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4640,,,,5431652.9854166666,6363068.78437499981,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178575,29-10-2019,,,
462000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4620,,,,5431654.45624999981,6363043.00312499981,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178574,29-10-2019,,,
458000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4580,,,,5431657.12062500045,6362996.28749999963,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178573,29-10-2019,,,
456000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4560,,,,5431658.61020833347,6362970.16249999963,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178572,29-10-2019,,,
454000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4540,,,,5431660.09979166649,6362944.03750000056,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178571,29-10-2019,,,
452000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4520,,,,5431661.58937499952,6362917.91250000056,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178570,29-10-2019,,,
448000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4480,,,,5431664.25749999937,6362871.11062500067,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178569,29-10-2019,,,
446000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4460,,,,5431665.73249999993,6362845.23354166746,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178568,29-10-2019,,,
444000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4440,,,,5431667.20749999955,6362819.35645833332,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178567,29-10-2019,,,
442000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4420,,,,5431668.68250000011,6362793.47937500011,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178566,29-10-2019,,,
438000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4380,,,,5431671.34874999989,6362746.72062500007,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178565,29-10-2019,,,
436000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4360,,,,5431672.8362499997,6362720.64354166668,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178564,29-10-2019,,,
434000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4340,,,,5431674.32375000045,6362694.56645833328,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178563,29-10-2019,,,
432000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4320,,,,5431675.81125000026,6362668.48937499989,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178562,29-10-2019,,,
428000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4280,,,,5431678.50375000015,6362621.265625,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178561,29-10-2019,,,
426000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4260,,,,5431680.00791666657,6362594.87187500019,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178560,29-10-2019,,,
424000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4240,,,,5431681.51208333392,6362568.47812499944,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178559,29-10-2019,,,
422000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,IRALA DOMINGO MARTINEZ DE,4220,,,,5431683.01625000034,6362542.08437499963,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178558,29-10-2019,,,
899000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8990,,,,5429144.88833333366,6358028.05916666705,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178557,29-10-2019,,,
898000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8980,,,,5429165.76125000045,6358028.87062500045,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178556,29-10-2019,,,
896000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8960,,,,5429207.50708333403,6358030.49354166724,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178555,29-10-2019,,,
895000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8950,,,,5429228.38000000082,6358031.3049999997,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178554,29-10-2019,,,
894000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8940,,,,5429249.25291666668,6358032.1164583331,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178553,29-10-2019,,,
892000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8920,,,,5429290.99875000026,6358033.73937499989,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178552,29-10-2019,,,
891000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8910,,,,5429311.87166666705,6358034.55083333328,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178551,29-10-2019,,,
869000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8690,,,,5429744.13263157848,6358051.31421052665,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178550,29-10-2019,,,
868000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8680,,,,5429764.79842105228,6358052.11947368458,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178549,29-10-2019,,,
866000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8660,,,,5429806.12999999989,6358053.73000000045,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178548,29-10-2019,,,
864000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8640,,,,5429846.78428571392,6358055.27928571403,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178547,29-10-2019,,,
862000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,INGENIEROS JOSE,8620,,,,5429889.49923076946,6358056.93076923024,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,178546,29-10-2019,,,
