N.º Serie,Tipo,Material,Ubicacion,Carac,,Nombre Calle,Altura,Letra,Bis,,Coordenada X,Coordenada Y,Zona,,ID,Alta,Baja
99002,Columna,Acero,En Calle,CARAC:02,,PAZ ALBERTO J.,990,,Bis,,5427361.53583333,6357768.58833333,Alumbrado Zona 1,Dado de Baja,425065,29-06-2020,13-08-2026
98402,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,984,,Bis,,5435963.00041667,6358280.96520833,Alumbrado Zona 1,Dado de Baja,425060,29-06-2020,13-08-2026
98002,Columna,Acero,En Calle,CARAC:02,,PAZ ALBERTO J.,980,,Bis,,5427360.205625,6357747.79875,Alumbrado Zona 1,Dado de Baja,425056,29-06-2020,13-08-2026
97502,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,975,,Bis,,5435335.77472768,6358245.97747959,Alumbrado Zona 1,Dado de Baja,425052,29-06-2020,13-08-2026
97202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,972,,Bis,,5435419.85428553,6358244.41053477,Alumbrado Zona 1,Dado de Baja,425050,29-06-2020,13-08-2026
97002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,970,,Bis,,5435420.90461518,6358241.98519129,Alumbrado Zona 1,Dado de Baja,425049,29-06-2020,13-08-2026
97002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,970,,Bis,,5433240.35333333,6358138.52041667,Alumbrado Zona 1,Dado de Baja,425048,29-06-2020,13-08-2026
97002,Columna,Acero,En Calle,CARAC:02,,PAZ ALBERTO J.,970,,Bis,,5427358.87541667,6357727.00916667,Alumbrado Zona 1,Dado de Baja,425047,29-06-2020,13-08-2026
97002,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,970,,Bis,,5437019.27,6358305.11333333,Alumbrado Zona 1,Dado de Baja,425045,29-06-2020,13-08-2026
96902,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,969,,Bis,,5435955.54163265,6358261.73959184,Alumbrado Zona 1,Dado de Baja,425044,29-06-2020,13-08-2026
96002,Columna,Acero,En Calle,CARAC:02,,PAZ ALBERTO J.,960,,Bis,,5427357.54520833,6357706.21958333,Alumbrado Zona 1,Dado de Baja,425040,29-06-2020,13-08-2026
95802,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,958,,Bis,,5435984.35833333,6358249.84916667,Alumbrado Zona 1,Dado de Baja,425037,29-06-2020,13-08-2026
95502,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,955,,Bis,,5435350.41200074,6358225.87537925,Alumbrado Zona 1,Dado de Baja,425035,29-06-2020,13-08-2026
95202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,952,,Bis,,5435430.20939098,6358220.0935784,Alumbrado Zona 1,Dado de Baja,425034,29-06-2020,13-08-2026
95002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,950,,Bis,,5435431.24161677,6358217.66047476,Alumbrado Zona 1,Dado de Baja,425033,29-06-2020,13-08-2026
95002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,950,,Bis,,5433241.72,6358104135,Alumbrado Zona 1,Dado de Baja,425032,29-06-2020,13-08-2026
95002,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,950,,Bis,,5437014.22,6358280.33,Alumbrado Zona 1,Dado de Baja,425029,29-06-2020,13-08-2026
94302,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,943,,Bis,,5435976.45571429,6358231.25857143,Alumbrado Zona 1,Dado de Baja,425027,29-06-2020,13-08-2026
94002,Columna,Acero,En Calle,CARAC:02,,PAZ ALBERTO J.,940,,Bis,,5427354.88479167,6357664.64041667,Alumbrado Zona 1,Dado de Baja,425024,29-06-2020,13-08-2026
93002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,930,,Bis,,5435441.88049094,6358193.46812726,Alumbrado Zona 1,Dado de Baja,425019,29-06-2020,13-08-2026
93002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,930,,Bis,,5433243.08666667,6358069.74958333,Alumbrado Zona 1,Dado de Baja,425018,29-06-2020,13-08-2026
93002,Columna,Acero,En Calle,CARAC:02,,PAZ ALBERTO J.,930,,Bis,,5427353.55458333,6357643.85083333,Alumbrado Zona 1,Dado de Baja,425017,29-06-2020,13-08-2026
93002,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,930,,Bis,,5437009.17,6358255.54666667,Alumbrado Zona 1,Dado de Baja,425014,29-06-2020,13-08-2026
93002,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,930,,Bis,,5436007.35916667,6358216.33958333,Alumbrado Zona 1,Dado de Baja,425013,29-06-2020,13-08-2026
92002,Columna,Acero,En Calle,CARAC:02,,PAZ ALBERTO J.,920,,Bis,,5427352.224375,6357623.06125,Alumbrado Zona 1,Dado de Baja,425005,29-06-2020,13-08-2026
91802,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,918,,Bis,,5435448.41170911,6358179.01750129,Alumbrado Zona 1,Dado de Baja,425003,29-06-2020,13-08-2026
91702,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,917,,Bis,,5435997.36979592,6358200.77755102,Alumbrado Zona 1,Dado de Baja,425002,29-06-2020,13-08-2026
91002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,910,,Bis,,5435452.76585455,6358169.38375065,Alumbrado Zona 1,Dado de Baja,425000,29-06-2020,13-08-2026
91002,Columna,Acero,En Calle,CARAC:02,,PAZ ALBERTO J.,910,,Bis,,5427350.89416667,6357602.27166667,Alumbrado Zona 1,Dado de Baja,424999,29-06-2020,13-08-2026
90602,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,906,,Bis,,5433244.72666667,6358028.48708333,Alumbrado Zona 1,Dado de Baja,424996,29-06-2020,13-08-2026
90502,Columna,Acero,En Calle,CARAC:02,,NUESTRA SRA DEL ROSARIO,905,,Bis,,5442409.29714286,6349121.69938776,Alumbrado Zona 3,Dado de Baja,424993,29-06-2020,13-08-2026
90502,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,905,,Bis,,5436985.80142857,6358224.96714286,Alumbrado Zona 1,Dado de Baja,424992,29-06-2020,13-08-2026
90402,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,904,,Bis,,5436028.71708333,6358185.22354167,Alumbrado Zona 1,Dado de Baja,424990,29-06-2020,13-08-2026
89502,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,895,,Bis,,5436012.7122449,6358178.42285714,Alumbrado Zona 1,Dado de Baja,424988,29-06-2020,13-08-2026
89202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,892,,Bis,,5435460.256875,6358154.1875,Alumbrado Zona 1,Dado de Baja,424987,29-06-2020,13-08-2026
89002,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,890,,Bis,,5437000.63333333,6358213.70666667,Alumbrado Zona 1,Dado de Baja,424984,29-06-2020,13-08-2026
88002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,880,,Bis,,5435466.530625,6358143.0625,Alumbrado Zona 1,Dado de Baja,424980,29-06-2020,13-08-2026
88002,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,880,,Bis,,5436041.098125,6358167.183125,Alumbrado Zona 1,Dado de Baja,424979,29-06-2020,13-08-2026
86002,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,860,,Bis,,5436995.13333333,6358186.91916667,Alumbrado Zona 1,Dado de Baja,424973,29-06-2020,13-08-2026
85902,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,859,,Bis,,5436034.96244898,6358146.04857143,Alumbrado Zona 1,Dado de Baja,424972,29-06-2020,13-08-2026
85202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,852,,Bis,,5435481.169375,6358117.10416667,Alumbrado Zona 1,Dado de Baja,424969,29-06-2020,13-08-2026
85002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,850,,Bis,,5435482215,6358115.25,Alumbrado Zona 1,Dado de Baja,424968,29-06-2020,13-08-2026
84202,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,842,,Bis,,5436063.7675,6358134.15083333,Alumbrado Zona 1,Dado de Baja,424962,29-06-2020,13-08-2026
83002,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,830,,Bis,,5436989.63333333,6358160.13166667,Alumbrado Zona 1,Dado de Baja,424958,29-06-2020,13-08-2026
82302,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,823,,Bis,,5436057.21265306,6358113.67428571,Alumbrado Zona 1,Dado de Baja,424956,29-06-2020,13-08-2026
82202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,822,,Bis,,5435496.85375,6358089.29166667,Alumbrado Zona 1,Dado de Baja,424955,29-06-2020,13-08-2026
81002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,810,,Bis,,5435503.1275,6358078.16666667,Alumbrado Zona 1,Dado de Baja,424948,29-06-2020,13-08-2026
80502,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,805,,Bis,,5436968.04346939,6358137.9655102,Alumbrado Zona 1,Dado de Baja,424947,29-06-2020,13-08-2026
80402,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,804,,Bis,,5436086.436875,6358101.11854167,Alumbrado Zona 1,Dado de Baja,424946,29-06-2020,13-08-2026
79702,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,797,,Bis,,5436072.73583333,6358091.07916667,Alumbrado Zona 1,Dado de Baja,424943,29-06-2020,13-08-2026
79602,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,796,,Bis,,5436983.87416667,6358132.07375,Alumbrado Zona 1,Dado de Baja,424942,29-06-2020,13-08-2026
79202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,792,,Bis,,5435512.1125,6358062.255625,Alumbrado Zona 1,Dado de Baja,424939,29-06-2020,13-08-2026
79002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,790,,Bis,,5435513.71333333,6358059.42416667,Alumbrado Zona 1,Dado de Baja,424936,29-06-2020,13-08-2026
79002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,790,,Bis,,5433245.51,6358008.32166667,Alumbrado Zona 1,Dado de Baja,424935,29-06-2020,13-08-2026
78402,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,784,,Bis,,5436101.71458333,6358078.86125,Alumbrado Zona 1,Dado de Baja,424928,29-06-2020,13-08-2026
77802,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,778,,Bis,,5436978.24166667,6358104.5675,Alumbrado Zona 1,Dado de Baja,424922,29-06-2020,13-08-2026
77702,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,777,,Bis,,5436091.99416667,6358062.97083333,Alumbrado Zona 1,Dado de Baja,424920,29-06-2020,13-08-2026
77002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,770,,Bis,,5435529.72166667,6358031.10958333,Alumbrado Zona 1,Dado de Baja,424915,29-06-2020,13-08-2026
77002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,770,,Bis,,5433246785,6357975.10083333,Alumbrado Zona 1,Dado de Baja,424914,29-06-2020,13-08-2026
76802,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,768,,Bis,,5436117.81125,6358055.41125,Alumbrado Zona 1,Dado de Baja,424912,29-06-2020,13-08-2026
76002,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,760,,Bis,,5436972.60916667,6358077.06125,Alumbrado Zona 1,Dado de Baja,424906,29-06-2020,13-08-2026
75502,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,755,,Bis,,5436113.17833333,6358032.05166667,Alumbrado Zona 1,Dado de Baja,424902,29-06-2020,13-08-2026
75341,Columna,Acero,En Rotonda,CARAC:41,,TUELLA PEDRO,753,,Bis,,5437199.31875429,6358074.08441934,Alumbrado Zona 1,Dado de Baja,424901,29-06-2020,13-08-2026
75202,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,752,,Bis,,5436133.90791667,6358031.96125,Alumbrado Zona 1,Dado de Baja,424899,29-06-2020,13-08-2026
75002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,750,,Bis,,5435545.73,6358002795,Alumbrado Zona 1,Dado de Baja,424896,29-06-2020,13-08-2026
75002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,750,,Bis,,5433248.06,6357941.88,Alumbrado Zona 1,Dado de Baja,424895,29-06-2020,13-08-2026
74402,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,744,,Bis,,5436968.29391304,6358055.99826087,Alumbrado Zona 1,Dado de Baja,424890,29-06-2020,13-08-2026
73502,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,735,,Bis,,5436130.83166667,6358006.34291667,Alumbrado Zona 1,Dado de Baja,424884,29-06-2020,13-08-2026
73402,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,734,,Bis,,5436150.71130435,6358007.47913043,Alumbrado Zona 1,Dado de Baja,424883,29-06-2020,13-08-2026
73202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,732,,Bis,,5435560.1375,6357977.311875,Alumbrado Zona 1,Dado de Baja,424881,29-06-2020,13-08-2026
73002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,730,,Bis,,5435561.73833333,6357974.48041667,Alumbrado Zona 1,Dado de Baja,424879,29-06-2020,13-08-2026
73002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,730,,Bis,,5433249335,6357908.65916667,Alumbrado Zona 1,Dado de Baja,424878,29-06-2020,13-08-2026
72802,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,728,,Bis,,5436963.54956522,6358032.87130435,Alumbrado Zona 1,Dado de Baja,424875,29-06-2020,13-08-2026
71802,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,718,,Bis,,5436167.61565217,6357982.84956522,Alumbrado Zona 1,Dado de Baja,424867,29-06-2020,13-08-2026
71502,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,715,,Bis,,5436150.54833333,6357977.64708333,Alumbrado Zona 1,Dado de Baja,424865,29-06-2020,13-08-2026
71202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,712,,Bis,,5435576.14583333,6357948.99729167,Alumbrado Zona 1,Dado de Baja,424863,29-06-2020,13-08-2026
71002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,710,,Bis,,5435577.74666667,6357946.16583333,Alumbrado Zona 1,Dado de Baja,424859,29-06-2020,13-08-2026
71002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,710,,Bis,,5433250.61,6357875.43833333,Alumbrado Zona 1,Dado de Baja,424858,29-06-2020,13-08-2026
71002,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,710,,Bis,,5436958.21217391,6358006.85347826,Alumbrado Zona 1,Dado de Baja,424855,29-06-2020,13-08-2026
70202,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,702,,Bis,,5436184.52,6357958.22,Alumbrado Zona 1,Dado de Baja,424850,29-06-2020,13-08-2026
69941,Columna,Acero,En Rotonda,CARAC:41,,PROVINCIAS UNIDAS,699,,Bis,,5433258.99,6357800.32,Alumbrado Zona 1,Dado de Baja,424847,29-06-2020,13-08-2026
69841,Columna,Acero,En Rotonda,CARAC:41,,PROVINCIAS UNIDAS,698,,Bis,,5433272.81,6357800.82,Alumbrado Zona 1,Dado de Baja,424846,29-06-2020,13-08-2026
69702,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,697,,Bis,,5436166.7175,6357954.10875,Alumbrado Zona 1,Dado de Baja,424845,29-06-2020,13-08-2026
69602,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,696,,Bis,,5436955.05916667,6357991465,Alumbrado Zona 1,Dado de Baja,424844,29-06-2020,13-08-2026
69202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,692,,Bis,,5435592.40875,6357924.26125,Alumbrado Zona 1,Dado de Baja,424843,29-06-2020,13-08-2026
69041,Columna,Acero,En Rotonda,CARAC:41,,URIBURU PTE. JOSE EVARISTO,690,,Bis,,5441863.81017095,6350159.85230395,Alumbrado Zona 3,Dado de Baja,424841,29-06-2020,13-08-2026
68602,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,686,,Bis,,5436199.1575,6357936895,Alumbrado Zona 1,Dado de Baja,424836,29-06-2020,13-08-2026
68202,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,682,,Bis,,5436949.59333333,6357964.69,Alumbrado Zona 1,Dado de Baja,424834,29-06-2020,13-08-2026
68002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,680,,Bis,,5433273.749375,6357775.78875,Alumbrado Zona 1,Dado de Baja,424830,29-06-2020,13-08-2026
68002,Columna,Acero,En Calle,CARAC:02,,NUESTRA SRA DEL ROSARIO,680,,Bis,,5442216.66990433,6349189.45902973,Alumbrado Zona 3,Dado de Baja,424829,29-06-2020,13-08-2026
67902,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,679,,Bis,,5436188025,6357923.0475,Alumbrado Zona 1,Dado de Baja,424828,29-06-2020,13-08-2026
67802,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,678,,Bis,,5435611.67916667,6357899.5775,Alumbrado Zona 1,Dado de Baja,424827,29-06-2020,13-08-2026
67002,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,670,,Bis,,5436218.67416667,6357908.46166667,Alumbrado Zona 1,Dado de Baja,424820,29-06-2020,13-08-2026
66802,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,668,,Bis,,5436944.1275,6357937915,Alumbrado Zona 1,Dado de Baja,424819,29-06-2020,13-08-2026
66302,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,663,,Bis,,5436206965,6357895.4375,Alumbrado Zona 1,Dado de Baja,424818,29-06-2020,13-08-2026
66002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,660,,Bis,,5433274.793125,6357747.97625,Alumbrado Zona 1,Dado de Baja,424813,29-06-2020,13-08-2026
66002,Columna,Acero,En Calle,CARAC:02,,NUESTRA SRA DEL ROSARIO,660,,Bis,,5442196.80313137,6349195.16906276,Alumbrado Zona 3,Dado de Baja,424812,29-06-2020,13-08-2026
65802,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,658,,Bis,,5435639.20833333,6357864315,Alumbrado Zona 1,Dado de Baja,424810,29-06-2020,13-08-2026
65602,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,656,,Bis,,5436939.4425,6357914965,Alumbrado Zona 1,Dado de Baja,424809,29-06-2020,13-08-2026
65202,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,652,,Bis,,5436240.63041667,6357876.47416667,Alumbrado Zona 1,Dado de Baja,424808,29-06-2020,13-08-2026
64902,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,649,,Bis,,5436221.17,6357874.73,Alumbrado Zona 1,Dado de Baja,424806,29-06-2020,13-08-2026
64202,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,642,,Bis,,5436934.72086957,6357891.89043478,Alumbrado Zona 1,Dado de Baja,424805,29-06-2020,13-08-2026
64002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,640,,Bis,,5433275.836875,6357720.16375,Alumbrado Zona 1,Dado de Baja,424802,29-06-2020,13-08-2026
64002,Columna,Acero,En Calle,CARAC:02,,NUESTRA SRA DEL ROSARIO,640,,Bis,,5442177.52162286,6349202.58780113,Alumbrado Zona 3,Dado de Baja,424801,29-06-2020,13-08-2026
63802,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,638,,Bis,,5436255.74391304,6357854.2873913,Alumbrado Zona 1,Dado de Baja,424799,29-06-2020,13-08-2026
63602,Columna,Acero,En Calle,CARAC:02,,URIBURU PTE. JOSE EVARISTO,636,,Bis,,5441756.16597514,6350155.10134471,Alumbrado Zona 3,Dado de Baja,424797,29-06-2020,13-08-2026
63202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,632,,Bis,,5435673.41304348,6357821.49695652,Alumbrado Zona 1,Dado de Baja,424794,29-06-2020,13-08-2026
63002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,630,,Bis,,5433276.35875,6357706.2575,Alumbrado Zona 1,Dado de Baja,424789,29-06-2020,13-08-2026
62402,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,624,,Bis,,5436927.58347826,6357857.09173913,Alumbrado Zona 1,Dado de Baja,424787,29-06-2020,13-08-2026
62102,Columna,Acero,En Calle,CARAC:02,,URIBURU PTE. JOSE EVARISTO,621,,Bis,,5441705.69743973,6350165.51478268,Alumbrado Zona 3,Dado de Baja,424783,29-06-2020,13-08-2026
62002,Columna,Acero,En Calle,CARAC:02,,NUESTRA SRA DEL ROSARIO,620,,Bis,,5442158.32603188,6349210.25737948,Alumbrado Zona 3,Dado de Baja,424778,29-06-2020,13-08-2026
62002,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,620,,Bis,,5436278.55695652,6357820.74869565,Alumbrado Zona 1,Dado de Baja,424777,29-06-2020,13-08-2026
61802,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,618,,Bis,,5435693.70695652,6357796.37304348,Alumbrado Zona 1,Dado de Baja,424776,29-06-2020,13-08-2026
61502,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,615,,Bis,,5436261.16958333,6357815.91,Alumbrado Zona 1,Dado de Baja,424773,29-06-2020,13-08-2026
61202,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,612,,Bis,,5436922.82521739,6357833.8926087,Alumbrado Zona 1,Dado de Baja,424771,29-06-2020,13-08-2026
60602,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,606,,Bis,,5436920.44608696,6357822.29304348,Alumbrado Zona 1,Dado de Baja,424765,29-06-2020,13-08-2026
60402,Columna,Acero,En Calle,CARAC:02,,URIBURU PTE. JOSE EVARISTO,604,,Bis,,5441692.37682207,6350152.28596145,Alumbrado Zona 3,Dado de Baja,424763,29-06-2020,13-08-2026
60202,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,602,,Bis,,5436301.37,6357787.21,Alumbrado Zona 1,Dado de Baja,424762,29-06-2020,13-08-2026
60102,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,601,,Bis,,5435664.41,6357777.35,Alumbrado Zona 1,Dado de Baja,424761,29-06-2020,13-08-2026
59702,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,597,,Bis,,5436279.68958333,6357788.67833333,Alumbrado Zona 1,Dado de Baja,424760,29-06-2020,13-08-2026
59602,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,596,,Bis,,5436918.27791667,6357811.73375,Alumbrado Zona 1,Dado de Baja,424759,29-06-2020,13-08-2026
59002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,590,,Bis,,5435729.36,6357754.26,Alumbrado Zona 1,Dado de Baja,424757,29-06-2020,13-08-2026
59002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,590,,Bis,,5433278.32833333,6357654.17,Alumbrado Zona 1,Dado de Baja,424756,29-06-2020,13-08-2026
59002,Columna,Acero,En Calle,CARAC:02,,ARIJON MANUEL,590,,Bis,,5441990.93642774,6348814.75115913,Alumbrado Zona 3,Dado de Baja,424755,29-06-2020,13-08-2026
58002,Columna,Acero,En Calle,CARAC:02,,NUESTRA SRA DEL ROSARIO,580,,Bis,,5442121.319375,6349225.33875,Alumbrado Zona 3,Dado de Baja,424750,29-06-2020,13-08-2026
58002,Columna,Acero,En Calle,CARAC:02,,ARIJON MANUEL,580,,Bis,,5441969.48342458,6348813.79761832,Alumbrado Zona 3,Dado de Baja,424749,29-06-2020,13-08-2026
57902,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,579,,Bis,,5436298.13583333,6357761.57333333,Alumbrado Zona 1,Dado de Baja,424748,29-06-2020,13-08-2026
57802,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,578,,Bis,,5436913.03916667,6357786.2975,Alumbrado Zona 1,Dado de Baja,424747,29-06-2020,13-08-2026
57802,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,578,,Bis,,5436320.24083333,6357759.47666667,Alumbrado Zona 1,Dado de Baja,424746,29-06-2020,13-08-2026
56102,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,561,,Bis,,5436316.58208333,6357734.46833333,Alumbrado Zona 1,Dado de Baja,424739,29-06-2020,13-08-2026
56002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,560,,Bis,,5435772.97,6357707.36,Alumbrado Zona 1,Dado de Baja,424738,29-06-2020,13-08-2026
56002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,560,,Bis,,5433280.23458333,6357604.8575,Alumbrado Zona 1,Dado de Baja,424737,29-06-2020,13-08-2026
56002,Columna,Acero,En Calle,CARAC:02,,NUESTRA SRA DEL ROSARIO,560,,Bis,,5442099.39645833,6349234.42625,Alumbrado Zona 3,Dado de Baja,424736,29-06-2020,13-08-2026
56002,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,560,,Bis,,5436907.80041667,6357760.86125,Alumbrado Zona 1,Dado de Baja,424735,29-06-2020,13-08-2026
56002,Columna,Acero,En Calle,CARAC:02,,ARIJON MANUEL,560,,Bis,,5441926.57741828,6348811.8905367,Alumbrado Zona 3,Dado de Baja,424734,29-06-2020,13-08-2026
55802,Columna,Acero,En Calle,CARAC:02,,ALBERDI JUAN BAUTISTA,558,,Bis,,5436339.11166667,6357731.74333333,Alumbrado Zona 1,Dado de Baja,424733,29-06-2020,13-08-2026
55202,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,552,,Bis,,5435782042,6357698792,Alumbrado Zona 1,Dado de Baja,424732,29-06-2020,13-08-2026
55002,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,550,,Bis,,5435784.31,6357696.65,Alumbrado Zona 1,Dado de Baja,424729,29-06-2020,13-08-2026
54402,Columna,Acero,En Calle,CARAC:02,,SABIN ALBERT,544,,Bis,,5435791.65607783,6357691.25898559,Alumbrado Zona 1,Dado de Baja,424726,29-06-2020,13-08-2026
54402,Columna,Acero,En Calle,CARAC:02,,AVELLANEDA NICOLAS,544,,Bis,,5436903.60652174,6357740.44130435,Alumbrado Zona 1,Dado de Baja,424725,29-06-2020,13-08-2026
54002,Columna,Acero,En Calle,CARAC:02,,PROVINCIAS UNIDAS,540,,Bis,,5433281.33086956,6357576.01130435,Alumbrado Zona 1,Dado de Baja,424722,29-06-2020,13-08-2026
