Nº de serie,Tipo,Clasificación,Tipo de ubicación,Descripción,Tipo de ubicación,Lugar asociado,Ubicación: Calle,Ubicación: Altura,Ubicación: Letra,Ubicación: Bis,Ubicación: Intersección,Ubicación: Coordenada X,Ubicación: Coordenada Y,Responsable,Dirección,Secretaría,Estado,ID,Fecha alta,Fecha baja,Archivo imagen,
065000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,650,,,,5439076.40499999933,6355447,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194594,29-10-2019,,,
062600,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,626,,,,5439081.49749999959,6355472.64499999955,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194593,29-10-2019,,,
060500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,605,,,,5439085.75857142825,6355494.10306122433,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194592,29-10-2019,,,
059500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,595,,,,5439087.70795918349,6355503.67122448981,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194591,29-10-2019,,,
057300,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,573,,,,5439093.85673469398,6355533.26795918401,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194590,29-10-2019,,,
055000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,550,,,,5439100.28500000015,6355564.20999999996,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194589,29-10-2019,,,
052800,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,528,,,,5439106.5618750006,6355594.42333333287,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194588,29-10-2019,,,
050500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,505,,,,5439112.86204081681,6355624.74877551012,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194587,29-10-2019,,,
049500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,495,,,,5439115.07469387818,6355635.41163265333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194586,29-10-2019,,,
047000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,470,,,,5439121.80250000022,6355667.87166666705,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194585,29-10-2019,,,
045000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,450,,,,5439127.3900000006,6355694.83000000007,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194584,29-10-2019,,,
043200,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,432,,,,5439132.41875000019,6355719.09250000026,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194583,29-10-2019,,,
041000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,410,,,,5439138.56499999948,6355748.74666666705,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194582,29-10-2019,,,
039500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,395,,,,5439141.97833333351,6355765.13166666683,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194581,29-10-2019,,,
037100,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,371,,,,5439149.04833333381,6355798.74166666716,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194580,29-10-2019,,,
035100,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,351,,,,5439154.94000000041,6355826.75,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194579,29-10-2019,,,
033300,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,333,,,,5439159.46333333384,6355848.19000000041,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194578,29-10-2019,,,
030400,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,304,,,,5439167.91999999993,6355888.2734782612,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194577,29-10-2019,,,
029500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,295,,,,5439169.58836734667,6355896.31734693889,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194576,29-10-2019,,,
027200,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,272,,,,5439175.66541666631,6355925.88833333366,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194575,29-10-2019,,,
025000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,250,,,,5439181.71999999974,6355955.34999999963,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194574,29-10-2019,,,
023000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,230,,,,5439187.22416666616,6355982.13333333377,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194573,29-10-2019,,,
020300,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,203,,,,5439194.39081632625,6356017.00632653013,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194572,29-10-2019,,,
019600,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,196,,,,5439195.48291666619,6356022.38187499996,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194571,29-10-2019,,,
017000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,170,,,,5439202.6708333334,6356058.15625,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194570,29-10-2019,,,
013200,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,132,,,,5439213.17624999955,6356110.44187499955,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194569,29-10-2019,,,
012500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,BALCARCE,125,,,,5439214.97040816303,6356119.37142857164,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194568,29-10-2019,,,
099500,Lámpara,Led - 27,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ARAYA ING RAMON,995,,,,5440079.94224489853,6354731.27163265273,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194567,29-10-2019,,,
095500,Lámpara,Led - 27,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ARAYA ING RAMON,955,,,,5440087.86469387729,6354769.68795918301,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194566,29-10-2019,,,
091000,Lámpara,Led - 27,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ARAYA ING RAMON,910,,,,5440096.94249999989,6354813.70666666608,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194565,29-10-2019,,,
099000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,990,,,,5438724.86583333369,6355020.03500000015,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194564,29-10-2019,,,
096000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,960,,,,5438735.35020833369,6355070.79124999978,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194563,29-10-2019,,,
093600,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,936,,,,5438743.73770833388,6355111.39625000022,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194562,29-10-2019,,,
090900,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,909,,,,5438752.88122448977,6355155.66122449003,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194561,29-10-2019,,,
089000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,890,,,,5438757.82500000019,6355179.59250000026,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194560,29-10-2019,,,
087000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,870,,,,5438763.33750000037,6355206.2737499997,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194559,29-10-2019,,,
084000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,840,,,,5438771.60625000019,6355246.29562500026,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194558,29-10-2019,,,
081500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,815,,,,5438778.29999999981,6355278.69428571407,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194557,29-10-2019,,,
079000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,790,,,,5438784.64500000048,6355309.41833333392,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194556,29-10-2019,,,
076000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,760,,,,5438794.26374999993,6355356.02458333317,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194555,29-10-2019,,,
074000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,740,,,,5438800.67625000048,6355387.09541666694,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194554,29-10-2019,,,
071200,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,712,,,,5438809.65375000052,6355430.59458333347,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194553,29-10-2019,,,
068900,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,689,,,,5438815.0344897965,6355456.66163265333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194552,29-10-2019,,,
066000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,660,,,,5438821.29520833306,6355486.9839583328,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194551,29-10-2019,,,
063500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,635,,,,5438826.77673469391,6355513.53244897909,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194550,29-10-2019,,,
060900,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,609,,,,5438832.430408163,6355540.9146938771,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194549,29-10-2019,,,
059000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,590,,,,5438836.43916666694,6355560.33333333302,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194548,29-10-2019,,,
056000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,560,,,,5438844.94854166638,6355601.55833333358,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194547,29-10-2019,,,
053800,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,538,,,,5438851.18875000067,6355631.79000000004,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194546,29-10-2019,,,
051400,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,514,,,,5438857.99624999985,6355664.76999999955,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194545,29-10-2019,,,
049000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,490,,,,5438863.62666666694,6355692.05083333328,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194544,29-10-2019,,,
046000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,460,,,,5438871.97666666657,6355732.51645833347,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194543,29-10-2019,,,
044000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,440,,,,5438877.54333333392,6355759.49354166631,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194542,29-10-2019,,,
040500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,405,,,,5438887.02938775532,6355805.46469387785,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194541,29-10-2019,,,
039000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,390,,,,5438890.3916666666,6355821.75499999989,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194540,29-10-2019,,,
036000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,360,,,,5438898.91041666642,6355863.0237499997,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194539,29-10-2019,,,
034000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,340,,,,5438904.58958333358,6355890.53624999989,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194538,29-10-2019,,,
031000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,310,,,,5438913.1083333334,6355931.8049999997,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194537,29-10-2019,,,
029000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,290,,,,5438917.59083333332,6355953.51833333261,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194536,29-10-2019,,,
026000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,260,,,,5438925.88145833369,6355993.67458333261,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194535,29-10-2019,,,
024000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,240,,,,5438931.40854166634,6356020.44541666657,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194534,29-10-2019,,,
021000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,210,,,,5438939.69916666672,6356060.60166666657,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194533,29-10-2019,,,
019000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,190,,,,5438944.19083333388,6356082.36333333328,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194532,29-10-2019,,,
016600,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,166,,,,5438951.03333333321,6356115.52333333343,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194531,29-10-2019,,,
014500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALVEAR  GRAL. CARLOS MARIA,145,,,,5438956.99142857175,6356144.39734693896,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194530,29-10-2019,,,
098000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,980,,,,5436691.97250000015,6355457.04375000019,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194529,29-10-2019,,,
096000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,960,,,,5436698.96416666638,6355490.88124999963,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194528,29-10-2019,,,
094000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,940,,,,5436705.95583333354,6355524.71875,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194527,29-10-2019,,,
092000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,920,,,,5436712.94749999978,6355558.55624999944,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194526,29-10-2019,,,
088500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,885,,,,5436722.60583333392,6355605.29375000019,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194525,29-10-2019,,,
085500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,855,,,,5436729.81833333336,6355640.1875,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194524,29-10-2019,,,
083400,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,834,,,,5436735.32391304336,6355666.82304347865,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194523,29-10-2019,,,
081900,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,819,,,,5436740.11125000007,6355689.9837500006,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194522,29-10-2019,,,
068700,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,687,,,,5436779.14938775543,6355879.08795918431,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194521,29-10-2019,,,
066200,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,662,,,,5436784.53125,6355905.15375000052,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194520,29-10-2019,,,
063900,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,639,,,,5436789.58693877514,6355929.63979591895,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194519,29-10-2019,,,
060600,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,606,,,,5436796.96208333317,6355965.35958333313,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194518,29-10-2019,,,
058900,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,589,,,,5436800.62142857071,6355983.08959183656,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194517,29-10-2019,,,
056000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,560,,,,5436808.6008333331,6356021.75562500022,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194516,29-10-2019,,,
053500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,535,,,,5436815.58714285679,6356055.60938775446,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194515,29-10-2019,,,
051500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,515,,,,5436821.12999999989,6356082.46857142821,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194514,29-10-2019,,,
049000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,490,,,,5436827.23833333328,6356112.06416666601,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194513,29-10-2019,,,
046000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,460,,,,5436835.59458333347,6356152.54229166638,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194512,29-10-2019,,,
044800,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,448,,,,5436838.9370833328,6356168.73354166653,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194511,29-10-2019,,,
041000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,410,,,,5436849.52166666649,6356220.00583333336,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194510,29-10-2019,,,
039000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,390,,,,5436854.22333333362,6356242.78333333321,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194509,29-10-2019,,,
035700,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,357,,,,5436864.7349999994,6356293.71250000037,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194508,29-10-2019,,,
034000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,340,,,,5436868.72739130445,6356313.05130434781,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194507,29-10-2019,,,
031500,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,315,,,,5436875.29541666619,6356344.8599999994,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194506,29-10-2019,,,
025000,Lámpara,Sodio - 150,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,ALSINA ADOLFO,250,,,,5436881.37999999989,6356374.33499999996,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,194505,29-10-2019,,,
493000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4930,,,,5435331.86583333369,6355495.09416666627,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191782,29-10-2019,,,
491000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4910,,,,5435358.36166666634,6355489.64833333343,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191781,29-10-2019,,,
489000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4890,,,,5435379.58166666701,6355485.28666666616,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191780,29-10-2019,,,
487000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4870,,,,5435406.13583333325,6355479.82833333313,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191779,29-10-2019,,,
483000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4830,,,,5435459.24416666664,6355468.91166666616,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191778,29-10-2019,,,
481000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4810,,,,5435485.79833333287,6355463.45333333313,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191777,29-10-2019,,,
479000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4790,,,,5435507.08333333302,6355459.07833333313,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191776,29-10-2019,,,
477000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4770,,,,5435533.74166666623,6355453.59916666616,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191775,29-10-2019,,,
473000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4730,,,,5435587.05833333358,6355442.64083333313,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191774,29-10-2019,,,
469000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4690,,,,5435635.00583333336,6355432.78583333269,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191773,29-10-2019,,,
467000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4670,,,,5435661.57041666657,6355427.32541666646,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191772,29-10-2019,,,
463000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,PAZ MARCOS,4630,,,,5435714.69958333299,6355416.40458333306,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,191771,29-10-2019,,,
