Nº de serie,Tipo,Clasificación,Tipo de ubicación,Descripción,Tipo de ubicación,Lugar asociado,Ubicación: Calle,Ubicación: Altura,Ubicación: Letra,Ubicación: Bis,Ubicación: Intersección,Ubicación: Coordenada X,Ubicación: Coordenada Y,Responsable,Dirección,Secretaría,Estado,ID,Fecha alta,Fecha baja,Archivo imagen,
302000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GALES PRINCIPE DE,3020,,,,5437086.95249999966,6352637.84499999974,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209113,29-10-2019,,,
298000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GALES PRINCIPE DE,2980,,,,5437096.81126403902,6352685.65209261701,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209112,29-10-2019,,,
296000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GALES PRINCIPE DE,2960,,,,5437102.29044630472,6352712.22108441405,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209111,29-10-2019,,,
294000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GALES PRINCIPE DE,2940,,,,5437107.76962857042,6352738.79007621109,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209110,29-10-2019,,,
292000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GALES PRINCIPE DE,2920,,,,5437113.24881083705,6352765.35906800721,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209109,29-10-2019,,,
288000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GALES PRINCIPE DE,2880,,,,5437120.53624999989,6352813.41124999989,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209108,29-10-2019,,,
286000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GALES PRINCIPE DE,2860,,,,5437126.03208333347,6352840.05708333291,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209107,29-10-2019,,,
284000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GALES PRINCIPE DE,2840,,,,5437131.06000000052,6352864.43913043477,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209106,29-10-2019,,,
282000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GALES PRINCIPE DE,2820,,,,5437136.75999999978,6352892.0869565215,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209105,29-10-2019,,,
428000,Lámpara,Sodio - 250,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4280,,,,5435641.76312499959,6352828.02125000022,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209104,29-10-2019,,,
426000,Lámpara,Sodio - 250,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4260,,,,5435668.21104166657,6352822.56708333269,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209103,29-10-2019,,,
424000,Lámpara,Sodio - 250,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4240,,,,5435694.65895833354,6352817.11291666701,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209102,29-10-2019,,,
422000,Lámpara,Sodio - 250,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4220,,,,5435721.10687500052,6352811.65874999948,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209101,29-10-2019,,,
418000,Lámpara,Sodio - 250,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4180,,,,5435767.8900000006,6352802.00999999978,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209100,29-10-2019,,,
416000,Lámpara,Sodio - 250,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4160,,,,5435793.42333333381,6352796.74333333317,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209099,29-10-2019,,,
414000,Lámpara,Sodio - 250,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4140,,,,5435816.3482608702,6352792.01434782613,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209098,29-10-2019,,,
412000,Lámpara,Sodio - 250,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4120,,,,5435841.74391304329,6352786.77521739155,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209097,29-10-2019,,,
408000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4080,,,,5435905.15562499966,6352773.69249999989,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209096,29-10-2019,,,
406000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4060,,,,5435929.42854166683,6352768.68416666705,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209095,29-10-2019,,,
404000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4040,,,,5435953.70145833306,6352763.67583333328,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209094,29-10-2019,,,
402000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,4020,,,,5435977.97437500022,6352758.66750000045,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209093,29-10-2019,,,
398000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3980,,,,5436023.86875000037,6352749.19875000045,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209092,29-10-2019,,,
396000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3960,,,,5436050.58958333358,6352743.68625000026,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209091,29-10-2019,,,
394000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3940,,,,5436077.31041666679,6352738.17375000007,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209090,29-10-2019,,,
392000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3920,,,,5436104.03125,6352732.66124999989,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209089,29-10-2019,,,
389500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3895,,,,5436133.30916666705,6352726.62166666705,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209088,29-10-2019,,,
386500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3865,,,,5436172.52791666705,6352718.53416666668,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209087,29-10-2019,,,
384500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3845,,,,5436196.1875,6352713.65416666679,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209086,29-10-2019,,,
380500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3805,,,,5436249.76250000019,6352702.59583333321,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209085,29-10-2019,,,
379500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3795,,,,5436260.31102040783,6352700.41897959169,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209084,29-10-2019,,,
377000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3770,,,,5436292.21416666638,6352693.8366666669,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209083,29-10-2019,,,
374500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3745,,,,5436325.1987755103,6352687.03122449014,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209082,29-10-2019,,,
370500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3705,,,,5436377.1089795921,6352676.32102040853,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209081,29-10-2019,,,
369000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3690,,,,5436392.93083333317,6352673.05750000011,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209080,29-10-2019,,,
367000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3670,,,,5436419.50791666657,6352667.57624999993,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209079,29-10-2019,,,
364500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3645,,,,5436452.5936734695,6352660.75265306141,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209078,29-10-2019,,,
360500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3605,,,,5436504.66306122486,6352650.01387755107,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209077,29-10-2019,,,
359500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3595,,,,5436515.08591836784,6352647.86408163328,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209076,29-10-2019,,,
357500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3575,,,,5436541.16551020462,6352642.48448979668,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209075,29-10-2019,,,
354000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3540,,,,5436587.07645833306,6352633.01416666713,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209074,29-10-2019,,,
350500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3505,,,,5436632.44408163242,6352623.65591836721,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209073,29-10-2019,,,
349500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3495,,,,5436643.20000000019,6352621.4375,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209072,29-10-2019,,,
346000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3460,,,,5436690.29000000004,6352611.7262500003,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209071,29-10-2019,,,
344000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3440,,,,5436714.79217391275,6352606.67173913028,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209070,29-10-2019,,,
340500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3405,,,,5436760.28583333269,6352597.28333333414,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209069,29-10-2019,,,
339500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3395,,,,5436770.57244897913,6352595.16102040838,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209068,29-10-2019,,,
337000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3370,,,,5436802.4229166666,6352588.59125000052,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209067,29-10-2019,,,
334500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3345,,,,5436835.35306122433,6352581.79877551086,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209066,29-10-2019,,,
330500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3305,,,,5436887.17755102087,6352571.1089795921,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209065,29-10-2019,,,
329500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3295,,,,5436895.89555555582,6352569.31055555586,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209064,29-10-2019,,,
326500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3265,,,,5436922.41222222243,6352563.83972222265,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209063,29-10-2019,,,
324000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3240,,,,5436943.62555555534,6352559.46305555571,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209062,29-10-2019,,,
320500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3205,,,,5437008.6083333334,6352546.05999999959,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209061,29-10-2019,,,
315500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3155,,,,5437061.72750000004,6352535.09916666616,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209060,29-10-2019,,,
314000,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3140,,,,5437077.82086956501,6352531.77826086897,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209059,29-10-2019,,,
310500,Lámpara,Led - 15,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3105,,,,5437130.01416666713,6352521.00833333284,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209058,29-10-2019,,,
309000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3090,,,,5437167.41583333351,6352513.27666666638,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209057,29-10-2019,,,
306000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3060,,,,5437203.92520833295,6352505.68916666601,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209056,29-10-2019,,,
304000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3040,,,,5437228.26479166653,6352500.63083333336,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209055,29-10-2019,,,
301000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,3010,,,,5437264.77416666597,6352493.04333333299,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209054,29-10-2019,,,
299000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2990,,,,5437285.03333333321,6352488.84249999933,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209053,29-10-2019,,,
296000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2960,,,,5437324.49583333358,6352480.67687499989,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209052,29-10-2019,,,
294000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2940,,,,5437350.80416666623,6352475.23312499933,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209051,29-10-2019,,,
291000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2910,,,,5437390.2666666666,6352467.06749999989,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209050,29-10-2019,,,
289000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2890,,,,5437412.68500000052,6352462.42833333276,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209049,29-10-2019,,,
286000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2860,,,,5437457.29124999978,6352453.19708333258,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209048,29-10-2019,,,
284000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2840,,,,5437487.02875000052,6352447.04291666672,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209047,29-10-2019,,,
281000,Lámpara,Led - 22,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2810,,,,5437531.63499999978,6352437.81166666653,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209046,29-10-2019,,,
279000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2790,,,,5437568.38166666683,6352430.26999999955,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209045,29-10-2019,,,
276000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2760,,,,5437598.35041666683,6352424.08249999955,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209044,29-10-2019,,,
274000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2740,,,,5437618.32958333287,6352419.95750000048,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209043,29-10-2019,,,
271000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2710,,,,5437648.29833333381,6352413.77000000048,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209042,29-10-2019,,,
269000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2690,,,,5437666.89333333354,6352409.9299999997,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209041,29-10-2019,,,
266000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2660,,,,5437706.65583333373,6352401.71750000026,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209040,29-10-2019,,,
264000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2640,,,,5437733.16416666657,6352396.2424999997,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209039,29-10-2019,,,
261000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2610,,,,5437772.92666666675,6352388.03000000026,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209038,29-10-2019,,,
259000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2590,,,,5437794.14500000048,6352383.64749999996,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209037,29-10-2019,,,
256000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2560,,,,5437833.95124999993,6352375.42562500015,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209036,29-10-2019,,,
254000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2540,,,,5437860.48875000048,6352369.94437499996,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209035,29-10-2019,,,
251000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2510,,,,5437900.29499999993,6352361.72250000015,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209034,29-10-2019,,,
249000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2490,,,,5437921.51916666701,6352357.33916666731,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209033,29-10-2019,,,
246000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2460,,,,5437961.30354166683,6352349.12354166713,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209032,29-10-2019,,,
244000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2440,,,,5437987.82645833306,6352343.64645833336,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209031,29-10-2019,,,
241000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2410,,,,5438027.61083333287,6352335.43083333317,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209030,29-10-2019,,,
239000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2390,,,,5438048.81583333295,6352331.05166666675,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209029,29-10-2019,,,
236000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2360,,,,5438088.55020833295,6352322.84541666694,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209028,29-10-2019,,,
234000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2340,,,,5438115.0397916669,6352317.37458333373,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209027,29-10-2019,,,
231000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2310,,,,5438154.7741666669,6352309.16833333392,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209026,29-10-2019,,,
229000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2290,,,,5438174.96083333343,6352304.99916666746,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209025,29-10-2019,,,
226000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2260,,,,5438210.92645833362,6352297.5710416669,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209024,29-10-2019,,,
224000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2240,,,,5438234.90354166646,6352292.61895833351,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209023,29-10-2019,,,
221000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2210,,,,5438270.86916666664,6352285.19083333295,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209022,29-10-2019,,,
219000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2190,,,,5438313.50999999978,6352276.52333333343,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209021,29-10-2019,,,
216000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2160,,,,5438349.81000000052,6352269.56083333306,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209020,29-10-2019,,,
214000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2140,,,,5438374.00999999978,6352264.91916666646,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209019,29-10-2019,,,
211000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2110,,,,5438410.31000000052,6352257.95666666608,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209018,29-10-2019,,,
209000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2090,,,,5438430.65500000026,6352253.89999999944,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209017,29-10-2019,,,
206000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2060,,,,5438470.6487499997,6352245.64999999944,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209016,29-10-2019,,,
204000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2040,,,,5438497.31125000026,6352240.15000000037,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209015,29-10-2019,,,
201000,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,2010,,,,5438537.3049999997,6352231.90000000037,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209014,29-10-2019,,,
199100,Lámpara,Led - 20,En Transversal - En Calle,CARAC:00,En Transversal - En Calle,,GABOTO SEBASTIAN,1991,,,,5438558.25653061178,6352227.58163265325,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,209013,29-10-2019,,,
